name,date,time,timestamp"0","1. Embedded Technology: Cultural Sector","2018-03-07","00:00","1520380800000"
"4825","Period Poverty","2018-02-22","00:00","1519257600000"
"4826","Period Poverty","2018-06-28","00:00","1530144000000"
"4827","Persecution of Christians","2017-07-17","00:00","1500249600000"
"4828","Persecution of Christians: Role of UK Embassies","2017-07-04","09:30","1499160600000"
"4829","Persistent Rough Sleeping in Nottingham","2018-07-02","22:01","1530568860000"
"4830","Personal Data Online","2018-09-06","00:00","1536192000000"
"4831","Personal Health and Care Budgets","2018-06-19","00:00","1529366400000"
"4832","Personal Incomes","2018-01-16","00:00","1516060800000"
"4833","Personal Independence Payment","2017-12-18","00:00","1513555200000"
"4834","Personal Independence Payment","2018-01-23","12:35","1516710900000"
"4835","Personal Independence Payment Appeals","2018-06-05","00:00","1528156800000"
"4836","Personal Independence Payment Claims Review","2018-03-26","00:00","1522022400000"
"4837","Personal Independence Payments","2017-10-09","00:00","1507507200000"
"4838","Personal Independence Payments","2017-12-18","00:00","1513555200000"
"4839","Personal Independence Payments","2018-01-31","09:30","1517391000000"
"4840","Personal Independence Payments","2018-06-04","15:37","1528126620000"
"4841","Personal Independence Payments","2018-06-05","00:00","1528156800000"
"4842","Personal Independence Payments","2018-06-15","00:00","1529020800000"
"4843","Personal Independence Payments","2018-06-25","00:00","1529884800000"
"4844","Personal Independence Payments","2018-09-11","20:02","1536696120000"
"4845","Personal Independence Payments: Disability Assessment","2018-03-26","00:00","1522022400000"
"4846","Personal Independence Payments: Mental Health","2017-12-18","00:00","1513555200000"
"4847","Personal Statement","2018-07-18","14:56","1531925760000"
"4848","Personal Statement","2018-07-19","10:40","1531996800000"
"4849","Perth’s Cultural Contribution to the UK","2017-07-05","19:00","1499281200000"
"4850","Pet Theft","2018-07-02","16:30","1530549000000"
"4851","Petition","2017-07-11","00:00","1499731200000"
"4852","Petition","2017-07-13","00:00","1499904000000"
"4853","Petition","2017-07-17","00:00","1500249600000"
"4854","Petition","2017-07-18","18:58","1500404280000"
"4855","Petition","2017-07-19","19:00","1500490800000"
"4856","Petition","2017-09-06","19:44","1504727040000"
"4857","Petition","2017-09-11","00:00","1505088000000"
"4858","Petition","2017-10-16","22:00","1508191200000"
"4859","Petition","2017-10-18","19:32","1508355120000"
"4860","Petition","2017-10-25","18:57","1508957820000"
"4861","Petition","2017-10-26","00:00","1508976000000"
"4862","Petition","2017-10-30","00:00","1509321600000"
"4863","Petition","2017-11-02","16:59","1509641940000"
"4864","Petition","2017-11-06","00:00","1509926400000"
"4865","Petition","2017-11-07","00:00","1510012800000"
"4866","Petition","2017-11-14","00:00","1510617600000"
"4867","Petition","2017-11-15","00:00","1510704000000"
"4868","Petition","2017-11-20","00:00","1511136000000"
"4869","Petition","2017-11-21","21:55","1511301300000"
"4870","Petition","2017-11-22","19:00","1511377200000"
"4871","Petition","2017-11-28","00:00","1511827200000"
"4872","Petition","2017-11-30","00:00","1512000000000"
"4873","Petition","2017-12-04","00:59","1512349140000"
"4874","Petition","2017-12-07","00:00","1512604800000"
"4875","Petition","2017-12-12","22:16","1513116960000"
"4876","Petition","2017-12-13","21:26","1513200360000"
"4877","Petition","2017-12-19","19:32","1513711920000"
"4878","Petition","2017-12-21","00:00","1513814400000"
"4879","Petition","2018-01-09","00:00","1515456000000"
"4880","Petition","2018-01-16","19:32","1516131120000"
"4881","Petition","2018-01-17","19:31","1516217460000"
"4882","Petition","2018-01-18","00:00","1516233600000"
"4883","Petition","2018-01-23","18:46","1516733160000"
"4884","Petition","2018-01-24","19:02","1516820520000"
"4885","Petition","2018-01-29","00:00","1517184000000"
"4886","Petition","2018-01-30","19:17","1517339820000"
"4887","Petition","2018-01-31","19:37","1517427420000"
"4888","Petition","2018-02-01","16:47","1517503620000"
"4889","Petition","2018-02-02","14:31","1517581860000"
"4890","Petition","2018-02-05","00:00","1517788800000"
"4891","PETITION","2018-02-07","19:44","1518032640000"
"4892","Petition","2018-02-23","14:31","1519396260000"
"4893","Petition","2018-02-26","00:00","1519603200000"
"4894","Petition","2018-02-27","19:04","1519758240000"
"4895","Petition","2018-02-28","18:49","1519843740000"
"4896","Petition","2018-03-12","20:41","1520887260000"
"4897","Petition","2018-03-13","00:00","1520899200000"
"4898","Petition","2018-03-14","00:00","1520985600000"
"4899","Petition","2018-03-15","17:00","1521133200000"
"4900","Petition","2018-03-20","17:21","1521566460000"
"4901","Petition","2018-03-22","15:41","1521733260000"
"4902","Petition","2018-03-27","16:51","1522169460000"
"4903","Petition","2018-04-16","00:00","1523836800000"
"4904","Petition","2018-04-17","19:00","1523991600000"
"4905","Petition","2018-04-18","19:00","1524078000000"
"4906","Petition","2018-04-19","00:00","1524096000000"
"4907","Petition","2018-04-26","17:05","1524762300000"
"4908","Petition","2018-04-30","00:00","1525046400000"
"4909","Petition","2018-05-02","00:00","1525219200000"
"4910","Petition","2018-05-08","21:59","1525816740000"
"4911","Petition","2018-05-09","20:31","1525897860000"
"4912","Petition","2018-05-10","00:00","1525910400000"
"4913","Petition","2018-05-16","19:14","1526498040000"
"4914","Petition","2018-05-17","00:00","1526515200000"
"4915","Petition","2018-05-21","00:00","1526860800000"
"4916","Petition","2018-05-23","19:13","1527102780000"
"4917","Petition","2018-06-05","18:54","1528224840000"
"4918","Petition","2018-06-11","00:00","1528675200000"
"4919","Petition","2018-06-13","21:34","1528925640000"
"4920","Petition","2018-06-14","00:00","1528934400000"
"4921","Petition","2018-06-20","19:00","1529521200000"
"4922","Petition","2018-06-25","00:00","1529884800000"
"4923","Petition","2018-06-28","16:41","1530204060000"
"4924","Petition","2018-07-05","16:07","1530806820000"
"4925","Petition","2018-07-10","00:00","1531180800000"
"4926","Petition","2018-07-11","18:47","1531334820000"
"4927","Petition","2018-07-12","17:00","1531414800000"
"4928","Petition","2018-09-10","00:00","1536537600000"
"4929","Petition","2018-09-11","00:00","1536624000000"
"4930","Petition","2018-09-13","00:00","1536796800000"
"4931","Petition","2018-10-17","19:01","1539802860000"
"4932","Petition","2018-10-25","00:00","1540425600000"
"4933","Petition","2018-10-26","14:42","1540564920000"
"4934","Petition","2018-10-30","18:50","1540925400000"
"4935","Petition","2018-10-31","18:59","1541012340000"
"4936","Petition","2018-11-01","17:48","1541094480000"
"4937","Petition","2018-11-05","22:01","1541455260000"
"4938","Petition","2018-11-15","16:56","1542300960000"
"4939","Petition","2018-11-21","00:00","1542758400000"
"4940","Petition of Giovanni Di Stefano","2018-11-21","00:00","1542758400000"
"4941","Petitions","2017-07-20","17:00","1500570000000"
"4942","Petitions","2017-09-05","00:00","1504569600000"
"4943","Petitions","2017-09-11","12:48","1505134080000"
"4944","Petitions","2017-09-12","22:42","1505256120000"
"4945","Petitions","2017-09-13","19:05","1505329500000"
"4946","Petitions","2017-09-14","16:59","1505408340000"
"4947","Petitions","2017-10-09","00:00","1507507200000"
"4948","Petitions","2017-10-11","17:07","1507741620000"
"4949","Petitions","2017-10-16","00:00","1508112000000"
"4950","Petitions","2017-10-17","00:00","1508198400000"
"4951","Petitions","2017-10-24","19:07","1508872020000"
"4952","Petitions","2017-10-31","17:34","1509471240000"
"4953","Petitions","2017-11-07","18:49","1510080540000"
"4954","Petitions","2017-11-16","00:00","1510790400000"
"4955","Petitions","2017-11-28","19:20","1511896800000"
"4956","Petitions","2017-12-04","00:00","1512345600000"
"4957","Petitions","2017-12-05","19:02","1512500520000"
"4958","Petitions","2017-12-18","00:00","1513555200000"
"4959","Petitions","2017-12-20","22:34","1513809240000"
"4960","Petitions","2018-01-08","00:00","1515369600000"
"4961","Petitions","2018-01-22","00:00","1516579200000"
"4962","Petitions","2018-01-29","21:14","1517260440000"
"4963","Petitions","2018-02-06","19:00","1517943600000"
"4964","Petitions","2018-02-20","21:49","1519163340000"
"4965","Petitions","2018-03-19","00:00","1521417600000"
"4966","Petitions","2018-03-20","00:00","1521504000000"
"4967","Petitions","2018-03-21","16:47","1521650820000"
"4968","Petitions","2018-03-28","20:53","1522270380000"
"4969","Petitions","2018-03-29","17:00","1522342800000"
"4970","Petitions","2018-04-24","00:00","1524528000000"
"4971","Petitions","2018-04-25","18:59","1524682740000"
"4972","Petitions","2018-05-01","19:09","1525201740000"
"4973","Petitions","2018-05-02","19:17","1525288620000"
"4974","Petitions","2018-05-15","18:59","1526410740000"
"4975","Petitions","2018-06-07","00:00","1528329600000"
"4976","Petitions","2018-06-25","22:18","1529965080000"
"4977","Petitions","2018-06-26","18:40","1530038400000"
"4978","Petitions","2018-06-28","00:00","1530144000000"
"4979","Petitions","2018-07-04","20:46","1530737160000"
"4980","Petitions","2018-07-05","00:00","1530748800000"
"4981","Petitions","2018-07-09","22:23","1531174980000"
"4982","Petitions","2018-07-11","00:00","1531267200000"
"4983","Petitions","2018-07-12","00:00","1531353600000"
"4984","Petitions","2018-07-16","23:20","1531783200000"
"4985","Petitions","2018-07-17","19:26","1531855560000"
"4986","Petitions","2018-07-18","19:01","1531940460000"
"4987","Petitions","2018-07-19","00:00","1531958400000"
"4988","Petitions","2018-07-23","21:55","1532382900000"
"4989","Petitions","2018-07-24","19:00","1532458800000"
"4990","Petitions","2018-09-04","00:00","1536019200000"
"4991","Petitions","2018-09-05","00:00","1536105600000"
"4992","Petitions","2018-09-06","00:00","1536192000000"
"4993","Petitions","2018-09-12","17:10","1536772200000"
"4994","Petitions","2018-10-09","00:00","1539043200000"
"4995","Petitions","2018-10-23","19:19","1540322340000"
"4996","Petitions","2018-10-24","19:34","1540409640000"
"4997","Petitions","2018-10-29","21:49","1540849740000"
"4998","Petitions","2018-11-13","19:01","1542135660000"
"4999","Petitions","2018-11-14","15:39","1542209940000"
"5000","Petitions","2018-11-20","19:07","1542740820000"
"5001","Petitions","2018-11-21","19:02","1542826920000"
"5002","Pets (Theft)","2018-07-03","14:43","1530628980000"
"5003","PFI Contracts","2018-05-22","00:00","1526947200000"
"5004","PFI Contracts and Carillion","2018-02-27","00:00","1519689600000"
"5005","Pharmaceutical Sector","2018-05-17","00:00","1526515200000"
"5006","Pharmacy Services","2018-02-06","00:00","1517875200000"
"5007","Phase 2 Negotiations","2018-02-01","00:00","1517443200000"
"5008","Phenylketonuria and Kuvan","2018-03-22","15:43","1521733380000"
"5009","Phenylketonuria: Treatment and Support","2018-06-26","09:30","1530005400000"
"5010","Physician Associates (Regulation) Bill","2018-10-26","14:21","1540563660000"
"5011","Pilot Town Deal","2018-01-30","00:00","1517270400000"
"5012","Piloting Alternative Electoral Canvassing Models: Evaluation Report","2018-06-28","00:00","1530144000000"
"5013","PIP and Universal Credit: Tribunal Appeals","2018-11-19","00:00","1542585600000"
"5014","PIP Assessment Criteria and Process","2017-10-24","19:07","1508872020000"
"5015","PIP Assessment Criteria and Process","2017-11-21","00:00","1511222400000"
"5016","PIP Assessments: Appeals","2018-07-02","00:00","1530489600000"
"5017","PIP Assessors: Mental Health Awareness","2018-05-21","00:00","1526860800000"
"5018","PIP Back Payments","2018-01-30","13:52","1517320320000"
"5019","PIP Reassessment Cost","2018-10-17","00:00","1539734400000"
"5020","PIP: Back-payments","2018-05-21","00:00","1526860800000"
"5021","PIP: Early Assessments","2018-07-02","00:00","1530489600000"
"5022","Planning (Agent of Change)","2018-01-10","12:57","1515589020000"
"5023","Planning Act 2008: Development Consent Order","2017-11-07","00:00","1510012800000"
"5024","Planning and Capacity: Update","2017-12-04","00:00","1512345600000"
"5025","Planning application in Irthlingborough","2017-07-20","00:00","1500508800000"
"5026","Planning application in Irthlingborough","2017-09-05","00:00","1504569600000"
"5027","Planning Application: Chelveston-cum-Caldecott","2018-07-05","16:07","1530806820000"
"5028","Planning Policy","2018-03-05","00:00","1520208000000"
"5029","Planning Policy","2018-05-17","00:00","1526515200000"
"5030","Planning Update","2018-10-31","00:00","1540944000000"
"5031","Planning Viability Assessments: Council Houses","2018-07-23","00:00","1532304000000"
"5032","Planning: Local Communities","2018-05-23","10:59","1527073140000"
"5033","Plastic Bottles and Coffee Cups","2018-05-17","13:23","1526563380000"
"5034","Plastic Pollution","2018-10-18","00:00","1539820800000"
"5035","Plastic Waste","2018-01-25","00:00","1516838400000"
"5036","Plastic Waste","2018-04-26","00:00","1524700800000"
"5037","Plastic Waste Recycling","2018-07-12","00:00","1531353600000"
"5038","Plastic-free Packaging (Fruit and Vegetables)","2018-11-12","16:30","1542040200000"
"5039","Plastics: Agriculture","2018-11-21","16:00","1542816000000"
"5040","Plumbers’ Pension Scheme","2018-01-11","17:01","1515690060000"
"5041","Plymouth Challenge for Schools","2018-11-06","10:57","1541501820000"
"5042","Pneumoconiosis: Support for Former Miners","2018-03-13","11:00","1520938800000"
"5043","Point of Order","2017-06-22","12:59","1498136340000"
"5044","Point of Order","2017-06-28","00:00","1498608000000"
"5045","Point of Order","2017-07-17","17:47","1500313620000"
"5046","Point of Order","2017-07-19","13:53","1500472380000"
"5047","Point of Order","2017-09-05","19:55","1504641300000"
"5048","Point of Order","2017-09-06","14:49","1504709340000"
"5049","Point of Order","2017-09-12","13:57","1505224620000"
"5050","Point of Order","2017-09-13","12:50","1505307000000"
"5051","Point of Order","2017-10-10","13:20","1507641600000"
"5052","Point of Order","2017-10-30","18:12","1509387120000"
"5053","Point of Order","2017-11-20","17:17","1511198220000"
"5054","Point of Order","2017-11-28","14:10","1511878200000"
"5055","Point of Order","2017-11-30","12:54","1512046440000"
"5056","Point of Order","2017-12-05","14:27","1512484020000"
"5057","Point of Order","2017-12-07","12:36","1512650160000"
"5058","Point of Order","2017-12-11","18:06","1513015560000"
"5059","Point of Order","2017-12-12","13:01","1513083660000"
"5060","Point of Order","2017-12-14","12:06","1513253160000"
"5061","Point of Order","2017-12-21","12:32","1513859520000"
"5062","Point of Order","2018-01-23","13:50","1516715400000"
"5063","Point of Order","2018-01-31","12:45","1517402700000"
"5064","Point of Order","2018-02-01","12:29","1517488140000"
"5065","Point of Order","2018-02-22","11:54","1519300440000"
"5066","Point of Order","2018-03-01","12:37","1519907820000"
